round,lang_id,variable,iso_alpha2,country,lang_name,glottocode,glottolog_name,level
2,101,q83,ZA,8,Ndebele,sout2808,Sumayela Ndebele,language
2,102,q83,ZA,8,Xhosa,xhos1239,Xhosa,language
2,103,q83,ZA,8,Pedi/Spedi/North Sotho,pedi1238,Pedi,language
2,104,q83,ZA,8,Sesotho/Sotho/South sotho,sout2807,Southern Sotho,language
2,105,q83,ZA,8,Setswana/Tswana,tswa1253,Tswana,language
2,106,q83,ZA,8,Shangaan,tson1249,Tsonga,language
2,107,q83,ZA,8,Swazi,swat1243,Swati,language
2,108,q83,ZA,8,Venda,vend1245,Venda,language
2,109,q83,ZA,8,Zulu,zulu1248,Zulu,language
2,120,q83,GH,2,Akan,akan1250,Akan,language
2,121,q83,GH,2,Dagbani,dagb1246,Dagbani,language
2,122,q83,GH,2,Ewe,ewee1241,Ewe,language
2,123,q83,GH,2,Ga,gaaa1244,Ga,language
2,124,q83,GH,2,Hausa,haus1257,Hausa,language
2,140,q83,MW,4,Tumbuka,tumb1250,Tumbuka,language
2,141,q83,MW,4,Nkhonde,nkon1246,Nkonde,dialect
2,143,q83,MW,4,Chewa,nyan1308,Nyanja,language
2,144,q83,MW,4,Yao,yaoo1241,Yao,language
2,145,q83,MW,4,Ngoni,ngon1270,Ngoni (Nyanja),dialect
2,146,q83,MW,4,Lomwe,mala1256,Malawi Lomwe,language
2,147,q83,MW,4,Mang'anja,nyan1308,Nyanja,language
2,148,q83,MW,4,Sena,mala1475,Malawi Sena,language
2,149,q83,MW,4,Chindali,ndal1241,Ndali,language
2,150,q83,MW,4,Senga,tumb1250,Tumbuka,language
2,151,q83,MW,4,Tonga,tong1321,Tonga (Nyasa),language
2,160,q83,ML,5,Arabic,hass1238,Hassaniyya,language
2,161,q83,ML,5,Haoussa,haus1257,Hausa,language
2,162,q83,ML,5,Wolof,maas1239,Maasina Fulfulde,language
2,163,q83,ML,5,Trouka,fula1264,Fula,family
2,164,q83,ML,5,Bambara,bamb1269,Bambara,language
2,165,q83,ML,5,Peuhl,maas1239,Maasina Fulfulde,language
2,166,q83,ML,5,Soninke,soni1259,Soninke,language
2,167,q83,ML,5,Sonrhai,song1307,Songhay,family
2,168,q83,ML,5,Malinke,west2499,West Manding,family
2,169,q83,ML,5,Khassonke,xaas1235,Xaasongaxango,language
2,170,q83,ML,5,Maure,hass1238,Hassaniyya,language
2,171,q83,ML,5,Senufo,nort3254,North Senufo,family
2,172,q83,ML,5,Mianka,mama1271,Mamara Senoufo,language
2,173,q83,ML,5,Samoko,duun1242,Duungooma,language
2,174,q83,ML,5,Bobo,bomu1247,Bomu,language
2,175,q83,ML,5,Bozo,nucl1444,Nuclear Bozo,family
2,176,q83,ML,5,Dogon,dogo1299,Dogon,family
2,177,q83,ML,5,Tamasheq,tuar1240,Tuareg,family
2,178,q83,ML,5,Mossi,moss1236,Mossi,language
2,180,q83,LS,3,Sesotho,sout2807,Southern Sotho,language
2,182,q83,LS,3,Seputhi,swat1243,Swati,language
2,183,q83,LS,3,Sephotsa,xhos1239,Xhosa,language
2,201,q83,TZ,9,Kurya,kuri1259,Kuria,language
2,202,q83,TZ,9,Nyakyusa,nyak1260,Nyakyusa-Ngonde,language
2,203,q83,TZ,9,Pare,asut1235,Asu (Tanzania),language
2,204,q83,TZ,9,Haya,haya1250,Haya,language
2,205,q83,TZ,9,Sukuma,suku1261,Sukuma,language
2,207,q83,TZ,9,Hehe,hehe1240,Hehe,language
2,210,q83,TZ,9,Makonde,mako1251,Makonde,language
2,211,q83,TZ,9,Ngoni,ngon1269,Ngoni,language
2,213,q83,TZ,9,Nyamwezi,nyam1276,Nyamwezi,language
2,215,q83,TZ,9,Zaramo,zara1247,Zaramo,language
2,220,q83,SN,16,Wolof,nucl1347,Wolof,language
2,221,q83,SN,16,Serer,sere1260,Sereer,language
2,222,q83,SN,16,Mandinka,mand1436,Mandinka,language
2,223,q83,SN,16,Pulaar,pula1263,Pulaar,language
2,224,q83,SN,16,Diola,jola1263,Jola-Fonyi,language
2,225,q83,SN,16,Soninke,soni1259,Soninke,language
2,240,q83,BW,1,Setswana,tswa1253,Tswana,language
2,241,q83,BW,1,Sekalanga,kala1384,Kalanga,language
2,242,q83,BW,1,Sesarwa,tsoa1238,Tsoa,language
2,243,q83,BW,1,Sesobeya,subi1246,Subiya,language
2,244,q83,BW,1,Sekgalagadi,kgal1244,Kgalagadi,language
2,245,q83,BW,1,Seherero,here1253,Herero,language
2,246,q83,BW,1,Sembukushu,mbuk1240,Mbukushu,language
2,247,q83,BW,1,Seyei,yeyi1239,Yeyi,language
2,260,q83,NG,7,Hausa,haus1257,Hausa,language
2,261,q83,NG,7,Yoruba,yoru1245,Yoruba,language
2,262,q83,NG,7,Igbo,nucl1417,Igbo,language
2,263,q83,NG,7,Tiv,tivv1240,Tiv,language
2,264,q83,NG,7,Ijaw,ijoo1239,Ijo,family
2,265,q83,NG,7,Kanuri,kanu1281,Kanuric,family
2,266,q83,NG,7,Nupe,nupe1254,Nupe-Nupe-Tako,language
2,267,q83,NG,7,Ibibio,ibib1240,Ibibio,language
2,268,q83,NG,7,Efik,efik1245,Efik,language
2,269,q83,NG,7,Edo,bini1246,Bini,language
2,270,q83,NG,7,Igala/Idoma,igal1242,Igala,language
2,271,q83,NG,7,Urhobo,urho1239,Urhobo,language
2,272,q83,NG,7,Ebira,ebir1243,Ebira,language
2,273,q83,NG,7,Fulani,adam1253,Adamawa Fulfulde,language
2,274,q83,NG,7,Isoko,isok1239,Isoko,language
2,275,q83,NG,7,kalabari,kala1381,Kalabari,language
2,276,q83,NG,7,Ikewere,ikwe1242,Ikwere,language
2,277,q83,NG,7,Gwari,gbag1256,Gbagyi-Gbari,family
2,278,q83,NG,7,Sidawa,saya1246,Saya,language
2,279,q83,NG,7,Pidgin English,nige1257,Nigerian Pidgin,language
2,280,q83,ZW,12,Shona,shon1251,Shona,language
2,281,q83,ZW,12,Ndebele,nort2795,Zimbabwean Ndebele,language
2,282,q83,ZW,12,Venda,vend1245,Venda,language
2,283,q83,ZW,12,Tonga,tong1318,Tonga (Zambia),language
2,284,q83,ZW,12,Sena,nsen1242,Nsenga,language
2,300,q83,ZM,11,Bemba,bemb1257,Bemba (Zambia),language
2,301,q83,ZM,11,Chewa,nyan1308,Nyanja,language
2,302,q83,ZM,11,kaonde,kaon1241,Kaonde,language
2,303,q83,ZM,11,Lozi,lozi1239,Lozi,language
2,304,q83,ZM,11,Lunda,lund1266,Lunda,language
2,305,q83,ZM,11,Luvale,luva1239,Luvale,language
2,306,q83,ZM,11,Nyanja,nyan1308,Nyanja,language
2,307,q83,ZM,11,Tonga,tong1318,Tonga (Zambia),language
2,308,q83,ZM,11,Tumbuka,tumb1250,Tumbuka,language
2,309,q83,ZM,11,Senga,nsen1242,Nsenga,language
2,310,q83,ZM,11,Nyika,cent2285,Central and Southern Nyika,family
2,311,q83,ZM,11,Lamba,lamb1271,Lamba,language
2,312,q83,ZM,11,Bisa,lala1264,Lala-Bisa,language
2,313,q83,ZM,11,Lala,lala1264,Lala-Bisa,language
2,314,q83,ZM,11,Nsenga,nsen1242,Nsenga,language
2,315,q83,ZM,11,Lenje,lenj1248,Lenje,language
2,316,q83,ZM,11,Ngoni,nsen1242,Nsenga,language
2,317,q83,ZM,11,Namwanga,nyam1275,Nyamwanga,language
2,318,q83,ZM,11,Lambya,lamb1272,Lambya,language
2,319,q83,ZM,11,Soli,soli1239,Soli,language
2,320,q83,NA,6,Afrikaans,afri1274,Afrikaans,language
2,321,q83,NA,6,Ovambo languages,kuan1247,Kuanyama,language
2,323,q83,NA,6,kavango languages,cent2260,Central-Western Bantu,family
2,324,q83,NA,6,Herero languages,here1253,Herero,language
2,325,q83,NA,6,Caprivi languages,lozi1239,Lozi,language
2,326,q83,NA,6,Nama / Damara,nama1264,Nama (Namibia),language
2,327,q83,NA,6,Tswana,tswa1253,Tswana,language
2,328,q83,NA,6,German,stan1295,German,language
2,380,q83,KE,14,Kalejin,kale1246,Kalenjin,family
2,381,q83,KE,14,Kamba,kamb1297,Kamba (Kenya),language
2,382,q83,KE,14,Kikuyu,kiku1240,Kikuyu,language
2,383,q83,KE,14,Kisii,gusi1247,Gusii,language
2,384,q83,KE,14,Luhya,luyi1234,Luyia,family
2,385,q83,KE,14,Luo,luok1236,Luo (Kenya and Tanzania),language
2,386,q83,KE,14,Maasai/Samburu,nucl1431,Nuclear Maa,family
2,387,q83,KE,14,Mijikenda,miji1238,Mijikenda,family
2,388,q83,KE,14,Somali,soma1255,Somali,language
2,389,q83,KE,14,Taita,tait1250,Taita,language
2,390,q83,KE,14,Turkana,turk1308,Turkana,language
2,391,q83,KE,14,Meru,meru1245,Meru,language
2,392,q83,KE,14,Embu,embu1241,Embu,language
2,393,q83,KE,14,Borana,bora1271,Borana-Arsi-Guji Oromo,language
2,394,q83,KE,14,Kuria,kuri1259,Kuria,language
2,395,q83,KE,14,Teso,teso1249,Teso,language
2,396,q83,KE,14,Pokot,poko1263,Pökoot,language
2,397,q83,KE,14,Bajuni,swah1253,Swahili,language
2,399,q83,KE,14,Gujarati,guja1252,Gujarati,language
2,440,q83,ZM,11,Mambwe,mamb1296,Mambwe-Lungu,language
2,441,q83,ZM,11,Chikunda,kund1255,Chikunda,language
2,442,q83,ZM,11,Swaka,lala1264,Lala-Bisa,language
2,443,q83,ZM,11,Luchazi,luch1239,Luchazi,language
2,444,q83,ZM,11,Aushi,aush1241,Aushi,language
2,445,q83,ZM,11,Chishinga,bemb1257,Bemba (Zambia),language
2,446,q83,ZM,11,Goba,shon1251,Shona,language
2,447,q83,ZM,11,Nkoya,nkoy1244,Nkoya,language
2,800,q83,NG,7,Berom,bero1242,Berom,language
2,801,q83,NG,7,Chip,mish1244,Miship,language
2,802,q83,NG,7,Jarawa,jara1263,Jarawa (Nigeria),language
2,805,q83,NG,7,Gbagyi,gbag1258,Gbagyi,language
2,806,q83,NG,7,Jaba,idun1241,Idun,language
2,807,q83,NG,7,Esan,esan1238,Esan,language
2,809,q83,NG,7,Mgas,ngas1240,Ngas,language
2,995,q83,BW,1,Other,,,
2,995,q83,GH,2,Other,,,
2,995,q83,NG,7,Other,,,
2,995,q83,ZA,8,Other,,,
2,995,q83,TZ,9,Other,,,
2,995,q83,UG,10,Other,,,
2,995,q83,ZM,11,Other,,,
2,995,q83,KE,14,Other,,,
2,995,q83,MZ,15,Other,,,
2,995,q83,SN,16,Other,,,
2,-1,q97,MW,4,Missing,,,
2,-1,q97,NA,6,Missing,,,
2,-1,q97,KE,14,Missing,,,
2,-1,q97,MZ,15,Missing,,,
2,-1,q97,SN,16,Missing,,,
2,1,q97,BW,1,English,stan1293,English,language
2,1,q97,GH,2,English,stan1293,English,language
2,1,q97,MW,4,English,stan1293,English,language
2,1,q97,NA,6,English,stan1293,English,language
2,1,q97,NG,7,English,stan1293,English,language
2,1,q97,ZA,8,English,stan1293,English,language
2,1,q97,UG,10,English,stan1293,English,language
2,1,q97,ZM,11,English,stan1293,English,language
2,1,q97,ZW,12,English,stan1293,English,language
2,1,q97,KE,14,English,stan1293,English,language
2,1,q97,SN,16,English,stan1293,English,language
2,2,q97,ML,5,French,stan1290,French,language
2,2,q97,KE,14,French,stan1290,French,language
2,2,q97,SN,16,French,stan1290,French,language
2,3,q97,ZA,8,Portuguese,port1283,Portuguese,language
2,3,q97,ZM,11,Portuguese,port1283,Portuguese,language
2,3,q97,CV,13,Portuguese,port1283,Portuguese,language
2,3,q97,KE,14,Portuguese,port1283,Portuguese,language
2,3,q97,MZ,15,Portuguese,port1283,Portuguese,language
2,3,q97,SN,16,Portuguese,port1283,Portuguese,language
2,4,q97,TZ,9,Kiswahili,swah1253,Swahili,language
2,4,q97,KE,14,Kiswahili,swah1253,Swahili,language
2,50,q97,CV,13,Crioulo,kabu1256,Kabuverdianu,language
2,60,q97,UG,10,Luganda,gand1255,Ganda,language
2,61,q97,UG,10,Lusoga,soga1242,Soga,language
2,62,q97,UG,10,Ateso,teso1249,Teso,language
2,63,q97,UG,10,Rutoro,toor1238,Tooro,language
2,64,q97,UG,10,Rukiga,chig1238,Chiga,language
2,65,q97,UG,10,Lumasaba,masa1299,Masaaba,language
2,66,q97,UG,10,Luo,sout2831,Southern Lwoo,family
2,67,q97,UG,10,Lugbara,lugb1240,Lugbara,language
2,68,q97,UG,10,Alur,alur1250,Alur,language
2,69,q97,UG,10,Madi,sout2827,Southern Moru-Madi,family
2,70,q97,UG,10,Runyankole,nyan1307,Nyankole,language
2,71,q97,UG,10,Runyoro,nyor1246,Nyoro,language
2,72,q97,UG,10,Rukonjo,konz1239,Konzo,language
2,73,q97,UG,10,Samia-Lugwe,saam1283,Saamia,language
2,76,q97,UG,10,Kakwa,kakw1240,Kakwa,language
2,80,q97,MZ,15,National language,port1283,Portuguese,language
2,81,q97,MZ,15,Emakhuwa,makh1264,Makhuwa,language
2,82,q97,MZ,15,Cisena,nucl1396,Sena,language
2,83,q97,MZ,15,Cindau,ndau1241,Ndau,language
2,84,q97,MZ,15,Cinyanja,nyan1308,Nyanja,language
2,85,q97,MZ,15,Xichangana,tson1249,Tsonga,language
2,86,q97,MZ,15,Cicopi,chop1243,Chopi,language
2,87,q97,MZ,15,Gitonga,gito1238,Gitonga,language
2,88,q97,MZ,15,Shimakonde,mako1251,Makonde,language
2,89,q97,MZ,15,Echuwabu,chuw1238,Chuwabu,language
2,90,q97,MZ,15,Ajaua,yaoo1241,Yao,language
2,91,q97,MZ,15,Cinyungwe,nyun1248,Nyungwe,language
2,92,q97,MZ,15,Citshwa,tswa1255,Tswa,language
2,93,q97,MZ,15,Chitewe,tewe1238,Tewe,language
2,94,q97,MZ,15,Xirhonga,rong1268,Ronga,language
2,95,q97,MZ,15,Xibarue,barw1243,Barwe,language
2,96,q97,MZ,15,Cimanyika,many1258,Manyika,language
2,97,q97,MZ,15,Chichewa,nyan1308,Nyanja,language
2,98,q97,MZ,15,Shona,ndau1241,Ndau,language
2,100,q97,ZA,8,Afrikaans,afri1274,Afrikaans,language
2,101,q97,ZA,8,Ndebele,sout2808,Sumayela Ndebele,language
2,102,q97,ZA,8,Xhosa,xhos1239,Xhosa,language
2,103,q97,ZA,8,Pedi/Spedi/North Sotho,pedi1238,Pedi,language
2,104,q97,ZA,8,Sesotho/Sotho/South sotho,sout2807,Southern Sotho,language
2,105,q97,ZA,8,Setswana/Tswana,tswa1253,Tswana,language
2,106,q97,ZA,8,Shangaan,tson1249,Tsonga,language
2,107,q97,ZA,8,Swazi,swat1243,Swati,language
2,108,q97,ZA,8,Venda,vend1245,Venda,language
2,109,q97,ZA,8,Zulu,zulu1248,Zulu,language
2,120,q97,GH,2,Akan,akan1250,Akan,language
2,121,q97,GH,2,Dagbani,dagb1246,Dagbani,language
2,122,q97,GH,2,Ewe,ewee1241,Ewe,language
2,123,q97,GH,2,Ga,gaaa1244,Ga,language
2,124,q97,GH,2,Hausa,haus1257,Hausa,language
2,140,q97,MW,4,Tumbuka,tumb1250,Tumbuka,language
2,143,q97,MW,4,Chewa,nyan1308,Nyanja,language
2,144,q97,MW,4,Yao,yaoo1241,Yao,language
2,146,q97,MW,4,Lomwe,mala1256,Malawi Lomwe,language
2,164,q97,ML,5,Bambara,bamb1269,Bambara,language
2,165,q97,ML,5,Peuhl,maas1239,Maasina Fulfulde,language
2,166,q97,ML,5,Soninke,soni1259,Soninke,language
2,167,q97,ML,5,Sonrhai,song1307,Songhay,family
2,168,q97,ML,5,Malinke,west2499,West Manding,family
2,169,q97,ML,5,Khassonke,xaas1235,Xaasongaxango,language
2,171,q97,ML,5,Senufo,nort3254,North Senufo,family
2,172,q97,ML,5,Mianka,mama1271,Mamara Senoufo,language
2,176,q97,ML,5,Dogon,dogo1299,Dogon,family
2,177,q97,ML,5,Tamasheq,tuar1240,Tuareg,family
2,180,q97,LS,3,Sesotho,sout2807,Southern Sotho,language
2,220,q97,SN,16,Wolof,nucl1347,Wolof,language
2,221,q97,SN,16,Serer,sere1260,Sereer,language
2,222,q97,SN,16,Mandinka,mand1436,Mandinka,language
2,223,q97,SN,16,Pulaar,pula1263,Pulaar,language
2,224,q97,SN,16,Diola,jola1263,Jola-Fonyi,language
2,225,q97,SN,16,Soninke,soni1259,Soninke,language
2,240,q97,BW,1,Setswana,tswa1253,Tswana,language
2,260,q97,NG,7,Hausa,haus1257,Hausa,language
2,261,q97,NG,7,Yoruba,yoru1245,Yoruba,language
2,262,q97,NG,7,Igbo,nucl1417,Igbo,language
2,263,q97,NG,7,Tiv,tivv1240,Tiv,language
2,264,q97,NG,7,Ijaw,ijoo1239,Ijo,family
2,265,q97,NG,7,Kanuri,kanu1281,Kanuric,family
2,266,q97,NG,7,Nupe,nupe1254,Nupe-Nupe-Tako,language
2,267,q97,NG,7,Ibibio,ibib1240,Ibibio,language
2,268,q97,NG,7,Efik,efik1245,Efik,language
2,269,q97,NG,7,Edo,bini1246,Bini,language
2,270,q97,NG,7,Igala/Idoma,igal1242,Igala,language
2,271,q97,NG,7,Urhobo,urho1239,Urhobo,language
2,272,q97,NG,7,Ebira,ebir1243,Ebira,language
2,273,q97,NG,7,Fulani,adam1253,Adamawa Fulfulde,language
2,277,q97,NG,7,Gwari,gbag1256,Gbagyi-Gbari,family
2,279,q97,NG,7,Pidgin English,nige1257,Nigerian Pidgin,language
2,280,q97,ZW,12,Shona,shon1251,Shona,language
2,281,q97,ZW,12,Ndebele,nort2795,Zimbabwean Ndebele,language
2,300,q97,ZM,11,Bemba,bemb1257,Bemba (Zambia),language
2,301,q97,ZM,11,Chewa,nyan1308,Nyanja,language
2,302,q97,ZM,11,kaonda,kaon1241,Kaonde,language
2,303,q97,ZM,11,Lozi,lozi1239,Lozi,language
2,304,q97,ZM,11,Lunda,lund1266,Lunda,language
2,305,q97,ZM,11,Luvale,luva1239,Luvale,language
2,306,q97,ZM,11,Nyanja,nyan1308,Nyanja,language
2,307,q97,ZM,11,Tonga,tong1318,Tonga (Zambia),language
2,308,q97,ZM,11,Tumbuka,tumb1250,Tumbuka,language
2,309,q97,ZM,11,Senga,nsen1242,Nsenga,language
2,320,q97,NA,6,Afrikaans,afri1274,Afrikaans,language
2,321,q97,NA,6,Oshiwambo,kuan1247,Kuanyama,language
2,380,q97,KE,14,kalenjin,kale1246,Kalenjin,family
2,381,q97,KE,14,Kamba,kamb1297,Kamba (Kenya),language
2,382,q97,KE,14,Kikuyu,kiku1240,Kikuyu,language
2,383,q97,KE,14,Kisii,gusi1247,Gusii,language
2,384,q97,KE,14,Luhya,luyi1234,Luyia,family
2,385,q97,KE,14,Luo,luok1236,Luo (Kenya and Tanzania),language
2,386,q97,KE,14,Maasai/Samburu,nucl1431,Nuclear Maa,family
2,388,q97,KE,14,Somali,soma1255,Somali,language
2,389,q97,KE,14,Taita,tait1250,Taita,language
2,390,q97,KE,14,Turkana,turk1308,Turkana,language
2,391,q97,KE,14,Meru/Kimeru,meru1245,Meru,language
2,392,q97,KE,14,Embu,embu1241,Embu,language
2,393,q97,KE,14,English and Kikuyu,stan1293,English,language
2,394,q97,KE,14,English and Kamba,stan1293,English,language
2,395,q97,KE,14,English and Kiswahili,stan1293,English,language
2,396,q97,KE,14,Kiswahili and Kamba,swah1253,Swahili,language
2,397,q97,KE,14,"English, Kiswahili, and Kamba",stan1293,English,language
2,398,q97,KE,14,"English, Kiswahili and Kikuyu",stan1293,English,language
2,399,q97,KE,14,"English, Kiswahili and Meru",stan1293,English,language
2,480,q97,KE,14,Kiswahili and Luhya,swah1253,Swahili,language
2,481,q97,KE,14,"English, Kiswahili and Kalenjin",stan1293,English,language
2,482,q97,KE,14,Kiswahili and kalenjin,swah1253,Swahili,language
2,483,q97,KE,14,English and Luo,stan1293,English,language
2,484,q97,KE,14,Kiswahili and Kikuyu,swah1253,Swahili,language
2,806,q97,NG,7,Taba,idun1241,Idun,language
2,807,q97,NG,7,Esan,esan1238,Esan,language
2,995,q97,GH,2,Other,,,
2,995,q97,NG,7,Other,,,
2,995,q97,ZM,11,Other,,,
2,995,q97,KE,14,Other,,,
2,995,q97,MZ,15,Other,,,
2,995,q97,SN,16,Other,,,
3,-1,q103,BJ,1,Missing,,,
3,-1,q103,KE,5,Missing,,,
3,-1,q103,LS,6,Missing,,,
3,-1,q103,MZ,10,Missing,,,
3,-1,q103,SN,13,Missing,,,
3,1,q103,BJ,1,English,stan1293,English,language
3,1,q103,BW,2,English,stan1293,English,language
3,1,q103,GH,4,English,stan1293,English,language
3,1,q103,KE,5,English,stan1293,English,language
3,1,q103,LS,6,English,stan1293,English,language
3,1,q103,MW,8,English,stan1293,English,language
3,1,q103,NA,11,English,stan1293,English,language
3,1,q103,NG,12,English,stan1293,English,language
3,1,q103,SN,13,English,stan1293,English,language
3,1,q103,ZA,14,English,stan1293,English,language
3,1,q103,UG,16,English,stan1293,English,language
3,1,q103,ZM,17,English,stan1293,English,language
3,1,q103,ZW,18,English,stan1293,English,language
3,2,q103,BJ,1,French,stan1290,French,language
3,2,q103,ML,9,French,stan1290,French,language
3,2,q103,SN,13,French,stan1290,French,language
3,3,q103,CV,3,Portuguese,port1283,Portuguese,language
3,3,q103,MZ,10,Portuguese,port1283,Portuguese,language
3,4,q103,KE,5,Kiswahili,swah1253,Swahili,language
3,4,q103,MZ,10,Kiswahili,swah1253,Swahili,language
3,4,q103,TZ,15,Kiswahili,swah1253,Swahili,language
3,100,q103,ZA,14,Afrikaans,afri1274,Afrikaans,language
3,101,q103,ZA,14,Ndebele,sout2808,Sumayela Ndebele,language
3,102,q103,ZA,14,Xhosa,xhos1239,Xhosa,language
3,103,q103,ZA,14,Pedi/Spedi/ North Sotho,pedi1238,Pedi,language
3,104,q103,ZA,14,Sesotho/Sotho/ South Sotho,sout2807,Southern Sotho,language
3,105,q103,ZA,14,Setswana/ Tswana,tswa1253,Tswana,language
3,106,q103,ZA,14,Shangaan,tson1249,Tsonga,language
3,107,q103,ZA,14,Swazi,swat1243,Swati,language
3,108,q103,ZA,14,Venda,vend1245,Venda,language
3,109,q103,ZA,14,Zulu,zulu1248,Zulu,language
3,110,q103,ZA,14,English + Afrikaans,stan1293,English,language
3,111,q103,ZA,14,English + Ndebele,stan1293,English,language
3,112,q103,ZA,14,English + Xhosa,stan1293,English,language
3,113,q103,ZA,14,English + Pedi/N. Sotho,stan1293,English,language
3,114,q103,ZA,14,English + Sesotho/S. Sotho,stan1293,English,language
3,115,q103,ZA,14,English + Setswana,stan1293,English,language
3,117,q103,ZA,14,English + Venda,stan1293,English,language
3,118,q103,ZA,14,English + Zulu,stan1293,English,language
3,120,q103,BJ,1,Fon,fonn1241,Fon,language
3,121,q103,BJ,1,Adja,ajab1235,Aja (Benin),language
3,122,q103,BJ,1,Bariba,baat1238,Baatonum,language
3,123,q103,BJ,1,Dendi,dend1243,Dendi (Benin),language
3,124,q103,BJ,1,Yoruba,yoru1245,Yoruba,language
3,125,q103,BJ,1,Otamari,dita1238,Ditammari,language
3,126,q103,BJ,1,Peulh,fula1264,Fula,family
3,127,q103,BJ,1,Yoa,yomm1242,Yom,language
3,140,q103,BW,2,Setswana,tswa1253,Tswana,language
3,165,q103,CV,3,Creole,kabu1256,Kabuverdianu,language
3,180,q103,GH,4,AKAN,akan1250,Akan,language
3,181,q103,GH,4,EWE,ewee1241,Ewe,language
3,182,q103,GH,4,GA,gaaa1244,Ga,language
3,183,q103,GH,4,DAGBANI,dagb1246,Dagbani,language
3,184,q103,GH,4,HUSA,haus1257,Hausa,language
3,185,q103,GH,4,OTHER,,,
3,200,q103,KE,5,Kikuyu,kiku1240,Kikuyu,language
3,201,q103,KE,5,Luo,luok1236,Luo (Kenya and Tanzania),language
3,202,q103,KE,5,Luhya,luyi1234,Luyia,family
3,203,q103,KE,5,Kamba,kamb1297,Kamba (Kenya),language
3,204,q103,KE,5,Meru/Embu,cent2274,Central Kenya Bantu,family
3,205,q103,KE,5,Kisii,gusi1247,Gusii,language
3,206,q103,KE,5,Kalenjin,kale1246,Kalenjin,family
3,210,q103,KE,5,Somali,soma1255,Somali,language
3,211,q103,KE,5,Mijikenda,miji1238,Mijikenda,family
3,212,q103,KE,5,Gunya,swah1253,Swahili,language
3,213,q103,KE,5,Giriama,giry1241,Giryama,language
3,214,q103,KE,5,Kiswahili/Luhya,swah1253,Swahili,language
3,215,q103,KE,5,English/Swahili,stan1293,English,language
3,216,q103,KE,5,Sabaot,saba1262,Sabaot,language
3,217,q103,KE,5,Burji,burj1242,Burji,language
3,218,q103,KE,5,Kuria,kuri1259,Kuria,language
3,219,q103,KE,5,Maragoli,logo1258,Logooli,language
3,220,q103,LS,6,Sesotho,sout2807,Southern Sotho,language
3,221,q103,LS,6,Seputi,swat1243,Swati,language
3,240,q103,MG,7,malg officiel,plat1254,Plateau Malagasy,language
3,241,q103,MG,7,dialect malg,mala1537,Malagasic,family
3,260,q103,MW,8,Tumbuka,tumb1250,Tumbuka,language
3,263,q103,MW,8,Chewa,nyan1308,Nyanja,language
3,264,q103,MW,8,Yao,yaoo1241,Yao,language
3,280,q103,ML,9,Bambara,bamb1269,Bambara,language
3,281,q103,ML,9,Peuhl/Fulfulde,maas1239,Maasina Fulfulde,language
3,283,q103,ML,9,Mianka,mama1271,Mamara Senoufo,language
3,285,q103,ML,9,Sonink,soni1259,Soninke,language
3,286,q103,ML,9,Malink,west2499,West Manding,family
3,287,q103,ML,9,Khasonk,xaas1235,Xaasongaxango,language
3,288,q103,ML,9,Dogon,dogo1299,Dogon,family
3,289,q103,ML,9,Bobo,bomu1247,Bomu,language
3,292,q103,ML,9,Maure,hass1238,Hassaniyya,language
3,293,q103,ML,9,Kakolo,kago1248,Kagoro,language
3,294,q103,ML,9,Samoko,duun1242,Duungooma,language
3,295,q103,ML,9,Sonrha,song1307,Songhay,family
3,296,q103,ML,9,Bella,koyr1242,Koyraboro Senni Songhai,language
3,297,q103,ML,9,Tamasheq,tuar1240,Tuareg,family
3,300,q103,MZ,10,Makua,maku1279,Makua-Lomwe,family
3,301,q103,MZ,10,Sena,nucl1396,Sena,language
3,302,q103,MZ,10,Ndau,ndau1241,Ndau,language
3,303,q103,MZ,10,Nyanja,nyan1308,Nyanja,language
3,304,q103,MZ,10,Changana,tson1249,Tsonga,language
3,305,q103,MZ,10,Chope,chop1243,Chopi,language
3,306,q103,MZ,10,Bitonga,gito1238,Gitonga,language
3,307,q103,MZ,10,Makonde,mako1251,Makonde,language
3,308,q103,MZ,10,Chuabo,chuw1238,Chuwabu,language
3,309,q103,MZ,10,Ajua,yaoo1241,Yao,language
3,310,q103,MZ,10,Quimuane,mwan1247,Mwani,language
3,312,q103,MZ,10,Nhungue,many1258,Manyika,language
3,320,q103,NA,11,Nama/Damara,nama1264,Nama (Namibia),language
3,321,q103,NA,11,Afrikaans,afri1274,Afrikaans,language
3,322,q103,NA,11,Rukwangali,kwan1273,Kwangali,language
3,323,q103,NA,11,Silozi,lozi1239,Lozi,language
3,324,q103,NA,11,Masubia,subi1246,Subiya,language
3,326,q103,NA,11,Oshiwambo,kuan1247,Kuanyama,language
